,vip,title,year,kms,city,province,transmission,price,age,age_sq,year_norm,year_norm_sq,kms_norm,kms_norm_sq,10th Quantile,50th Quantile,90th Quantile,cheap,expensive
48,28924941,2012 Subaru Outback,2012.0,230000.0,Sainte-Luce,QC,Automatic,12500.0,11.0,121.0,0.14,0.019600000000000003,230.0,52900.0,6292.795353232519,9217.09487675775,12986.531707358772,False,False
49,28798029,2011 Subaru Outback 2.5I LIMITED PWR MOON/NAV,2011.0,277878.0,Dartmouth,NS,Automatic,7700.0,12.0,144.0,0.13,0.016900000000000002,277.878,77216.182884,2933.2709942372385,6317.927221492959,9760.079142564035,False,False
50,27956018,2019 Subaru Outback Touring,2019.0,211700.0,Vineland,ON,Automatic,18900.0,4.0,16.0,0.21,0.04409999999999999,211.7,44816.88999999999,22357.220472598423,23672.330059264954,26530.893071960643,True,False
51,28984905,2023 Subaru Outback WILDERNESS | AWD | SUNROOF | PUSH TO START | HEATED SEATS & STEERING WHEEL | REAR CAMERA | APPLE CARPLAY | EYESIGHT | XMODE + MO,2023.0,0.0,Surrey,BC,Automatic,45190.0,0.0,0.0,0.25,0.0625,0.0,0.0,42574.46968808849,49349.798575263994,52963.61561525187,False,False
52,28879307,2012 Subaru Outback 3.6R w/Limited & Nav Pkg,2012.0,191000.0,Cambridge,ON,Automatic,12999.0,11.0,121.0,0.14,0.019600000000000003,191.0,36481.0,7806.768158139414,10921.424250359174,14996.703900740504,False,False
53,29032787,"2019 Subaru Outback 2.5i Touring EyeSight Package w/ Apple CarPlay, Sunroof, Cruise Control",2019.0,113475.0,Bedford,NS,Automatic,25990.0,4.0,16.0,0.21,0.04409999999999999,113.475,12876.575625,25920.030119425093,28964.727481468253,32705.54150362393,False,False
54,29028244,2019 Subaru Outback 3.6R Premier w-EyeSight Pkg >>Low mileage<<,2019.0,77542.0,Thornhill,ON,Automatic,29985.0,4.0,16.0,0.21,0.04409999999999999,77.542,6012.761764,27095.21148101939,31412.91842186416,35533.82156756469,False,False
55,29027144,2022 Subaru Outback Convenience EyeSight SIEGES.CHAUFFANTS+CARPLAY,2022.0,23650.0,Lachute,QC,Automatic,35951.0,1.0,1.0,0.24,0.0576,23.65,559.3224999999999,38311.310558635065,44122.80100132636,47854.09412894443,True,False
56,29030099,2018 Subaru Outback Touring,2018.0,113079.0,Cayuga,ON,Automatic,25995.0,5.0,25.0,0.2,0.04000000000000001,113.079,12786.860240999998,23140.10108970266,26502.826725386276,30511.104235326307,False,False
57,29001558,2010 Subaru Outback 3.6R w/Limited Pkg/Multimedia w/ Nav/R.Cam/Bluetooth/R.Starter,2010.0,128800.0,Edmonton,AB,Automatic,19995.0,13.0,169.0,0.12,0.0144,128.8,16589.440000000002,7473.790813302061,11987.77553710185,16585.29568081779,False,True
58,28930739,2019 Subaru Outback 2.5i Touring,2019.0,121662.0,Okotoks,AB,Automatic,31998.0,4.0,16.0,0.21,0.04409999999999999,121.662,14801.642244000002,25642.671741246417,28445.301725576297,32103.81248802297,False,False
59,29029125,2020 Subaru Outback Limited XT,2020.0,37722.0,Sarnia,ON,Automatic,38499.0,3.0,9.0,0.22,0.0484,37.722,1422.949284,31310.985799088958,37110.71950083598,41387.44582734184,False,False
60,28903768,2017 Subaru Outback,2017.0,128500.0,-,AB,,23000.0,6.0,36.0,0.19,0.0361,128.5,16512.25,20022.19472725669,23224.55558274602,27304.610955302585,False,False
61,26749594,2019 Subaru Outback 2.5i,2019.0,131031.0,Thunder Bay,ON,Automatic,25964.0,4.0,16.0,0.21,0.04409999999999999,131.031,17169.122961,25320.896264894564,27868.356882061235,31434.638309655467,False,False
62,28623657,2011 Subaru Outback 3.6R Limited,2011.0,192347.0,Woodbridge,ON,Automatic,10995.0,12.0,144.0,0.13,0.016900000000000002,192.347,36997.368409,6365.515395315102,9608.435327620544,13671.251822788094,False,False
63,28724227,2013 Subaru Outback 5dr Wgn 2.5i w/Limited Pkg,2013.0,271000.0,East Gwillimbury,ON,Automatic,8998.0,10.0,100.0,0.15,0.0225,271.0,73441.0,6204.702443501425,9199.488192733457,12649.889512831658,False,False
64,28866721,2010 Subaru Outback,2010.0,193000.0,Thomasburg,ON,Automatic,5600.0,13.0,169.0,0.12,0.0144,193.0,37249.0,5150.894524993135,8505.639410324475,12523.941738396614,False,False
65,28999636,2013 Subaru Outback 3.6R,2013.0,242400.0,Sherbrooke,QC,Automatic,7988.0,10.0,100.0,0.15,0.0225,242.4,58757.76,7385.2143629323255,10168.599120926461,13811.851591520586,False,False
66,29021872,2015 Subaru Outback 3.6R Limited Package,2015.0,93377.0,Thunder Bay,ON,Automatic,25559.0,8.0,64.0,0.17,0.028900000000000006,93.377,8719.264129,16615.29865618037,21412.39382112133,26188.862862105947,False,False
67,28466598,2021 Subaru Outback **5DR WGN 2.5 AWD TOURING SIEGES ELECTRIQUE**,2021.0,73512.0,St-Jean-sur-Richelieu,QC,Automatic,34495.0,2.0,4.0,0.23,0.0529,73.512,5404.014144,33410.49963287238,37210.22165574096,40735.32504705257,False,False
68,28793895,2023 Subaru Outback Onyx,2023.0,23161.0,Newmarket,ON,Automatic,43988.0,0.0,0.0,0.25,0.0625,23.161,536.4319210000001,41920.36441122704,47358.79478923063,50681.37788018856,False,False
69,28046163,2021 Subaru Outback TOURING CAM REC SIÈGE CHAUFF,2021.0,44050.0,Terrebonne,QC,Automatic,34887.0,2.0,4.0,0.23,0.0529,44.05,1940.4024999999997,34316.506154495844,39447.42782938551,43309.913768186656,False,False
70,29005088,"2011 Subaru Outback PREMIUM ~AUTOMATIC, FULLY CERTIFIED WITH WARRANTY!",2011.0,192276.0,Toronto,ON,Automatic,9990.0,12.0,144.0,0.13,0.016900000000000002,192.276,36970.060176000006,6368.202928984632,9611.812451332036,13675.216458682742,False,False
71,29021235,"2018 Subaru Outback TOURING; AWD, HEATED SEATS, BACKUP CAMERA, ANDROID AUTO, APPLE CARPLAY, BLUETOOTH",2018.0,97951.0,Langley,BC,Automatic,25997.0,5.0,25.0,0.2,0.04000000000000001,97.951,9594.398400999999,23642.909214447907,27501.367034505456,31666.063035419455,False,False
72,29026454,2022 Subaru Outback Limited,2022.0,14288.0,Saint-Jean-sur-Richelieu,QC,Automatic,41990.0,1.0,1.0,0.24,0.0576,14.288,204.14694400000002,38579.38744105768,44912.89631166873,48760.26472409571,False,False
73,29024494,2020 Subaru Outback Outdoor XT 2.4L Turbo Toit Bluetooth Carplay Mags,2020.0,42180.0,Sainte-Julie,QC,Automatic,34995.0,3.0,9.0,0.22,0.0484,42.18,1779.1524,31178.358714212787,36754.364917831655,40978.04369941567,False,False
74,28997095,2018 Subaru Outback TOURING AWD * BAS KM* TOIT SIÈGES CHAUFF CARPLAY,2018.0,79138.0,Saint-Jérôme,QC,Automatic,26995.0,5.0,25.0,0.2,0.04000000000000001,79.138,6262.823044000001,24251.21745104465,28810.97180337115,33177.783159264814,False,False
75,29004599,2023 Subaru Outback Onyx,2023.0,0.0,Edmonton,AB,Automatic,44102.0,0.0,0.0,0.25,0.0625,0.0,0.0,42574.46968808849,49349.798575263994,52963.61561525187,False,False
76,28843169,2011 Subaru Outback 2.5i Sport Limited Pkg AUCUN ACCIDENT TOIT OUVR.,2011.0,198701.0,Pincourt,QC,Automatic,8499.0,12.0,144.0,0.13,0.016900000000000002,198.701,39482.087401,6123.914576253039,9310.543365134909,13321.267254592283,False,False
77,28236205,2019 Subaru Outback Leather - Heated Seats/Wheel - Sunroof,2019.0,104298.0,Dartmouth,NS,Automatic,30204.0,4.0,16.0,0.21,0.04409999999999999,104.298,10878.072804000001,26226.690675513575,29563.89184222905,33398.85693947081,False,False
78,28525861,2021 Subaru Outback 2.4i Limited XT,2021.0,27507.0,Millbrook,NS,Automatic,43995.0,2.0,4.0,0.23,0.0529,27.507,756.6350490000001,34804.99563666301,40784.47403598299,44845.45391047334,False,False
79,28948506,2014 Subaru Outback 2.5i Premium,2014.0,156069.0,Montréal,QC,Automatic,12995.0,9.0,81.0,0.16,0.0256,156.069,24357.532760999995,12476.00089511952,15750.597638106541,20019.66219148851,False,False
80,28992214,2016 Subaru Outback 2.5i WITH LIMITED AND TECHNOLOGY PACKAGE,2016.0,133474.0,Brantford,ON,Automatic,20917.0,7.0,49.0,0.18,0.0324,133.474,17815.308675999997,17457.723382106087,20789.673599704904,25009.11603893085,False,False
81,29010743,2018 Subaru Outback 2.5i Limited with Eyesight Package,2018.0,97000.0,Quispamsis,NB,Automatic,26995.0,5.0,25.0,0.2,0.04000000000000001,97.0,9409.0,23674.110949238635,27565.76323117721,31740.47414034765,False,False
82,28865821,2015 Subaru Outback 3.6R Touring Package,2015.0,127669.0,Dartmouth,NS,Automatic,23195.0,8.0,64.0,0.17,0.028900000000000006,127.669,16299.373560999999,15466.405704008524,19185.39963815287,23611.386278311853,False,False
83,28986160,2019 Subaru Outback Limited Eyesight,2019.0,36601.0,Montreal,QC,Automatic,31800.0,4.0,16.0,0.21,0.04409999999999999,36.601,1339.6332009999999,28350.4948840579,34536.65598985114,39128.05784633578,False,False
84,28982536,2013 Subaru Outback 2.5i Touring | Camera | Heated Seats | 6-Speed |,2013.0,83252.0,Ottawa,ON,Manual,15997.0,10.0,100.0,0.15,0.0225,83.252,6930.895503999999,13159.836848762621,18735.484746647155,23807.29195369642,False,False
85,28994496,2020 Subaru Outback Touring Eyesight,2020.0,55809.0,Montreal,QC,Automatic,30800.0,3.0,9.0,0.22,0.0484,55.809,3114.644481,30766.33672126903,35691.10428683966,39755.53823717383,False,False
86,28525637,2006 Subaru Outback 2.5i~CERTIFIED~3 Years of Warranty~,2006.0,164967.0,Kitchener,ON,Automatic,8450.0,17.0,289.0,0.08,0.0064,164.967,27214.111089000005,3436.789953941101,7400.7689910352055,11125.264290436047,False,False
87,28793938,"2018 Subaru Outback LIMITED AWD w/ EYESIGHT, LEATHER, POWER/MEMORY SEATS, NAVIGATION, SUNROOF",2018.0,72488.0,Halifax,NS,Automatic,31990.0,5.0,25.0,0.2,0.04000000000000001,72.488,5254.510144,24461.739334331327,29291.877562099613,33732.14657517955,False,False
88,28974817,"2016 Subaru Outback 2,5i avec Groupe Limited",2016.0,157414.0,Longueuil,QC,Automatic,18600.0,7.0,49.0,0.18,0.0324,157.414,24779.167395999997,16611.198625316698,19412.58023531869,23407.231452483975,False,False
89,28798275,2020 Subaru Outback Convenience,2020.0,1.0,Melfort,SK,Automatic,26995.0,3.0,9.0,0.22,0.0484,0.001,1e-06,32390.89493018567,40295.001801775485,45039.51054013755,True,False
90,29008180,2019 Subaru Outback 2.5i Touring CVT,2019.0,83656.0,Edmonton,AB,CVT,33999.0,4.0,16.0,0.21,0.04409999999999999,83.656,6998.326336000001,26900.10190361721,30976.991376509206,35031.05378251092,False,False
91,28905817,2009 Subaru Outback 2.5iB - ACCIDENT FREE | LOW KMS | HEATED SEATS,2009.0,186843.0,Kamloops,BC,Automatic,8995.0,14.0,196.0,0.11,0.0121,186.843,34910.306649,4393.700283205326,7906.7881863972,11899.452508454859,False,False
92,28963761,2018 Subaru Outback 2.5i,2018.0,116675.0,Montreal,QC,Automatic,21800.0,5.0,25.0,0.2,0.04000000000000001,116.675,13613.055624999999,23018.79084722263,26272.62148427578,30244.518442114033,True,False
93,28995124,2016 Subaru Outback 2.5I W/LIMITED PKG,2016.0,108653.0,Dartmouth,NS,Automatic,21545.0,7.0,49.0,0.18,0.0324,108.653,11805.474409,18303.21993299833,22346.015645175044,26812.91789536327,False,False
94,28992351,2018 Subaru Outback 2.5i TOURING W/ EYE SIGHT - BACK-UP CAM! BSM! SUNR,2018.0,136941.0,Kitchener,ON,Automatic,23999.0,5.0,25.0,0.2,0.04000000000000001,136.941,18752.837481000002,22322.263834538695,25026.62436801287,28799.243375308055,False,False
95,28996878,"2016 Subaru Outback LIMITED AWD W/ LEATHER, NAVIGATION, HEATED SEATS, MEMORY SEATS, POWER SUNROOF & MORE!",2016.0,132887.0,Halifax,NS,Automatic,25990.0,7.0,49.0,0.18,0.0324,132.887,17658.954769,17478.097046636987,20824.968869339136,25050.094359795115,False,True
96,28210446,2010 Subaru Outback 2.5 SPORT,2010.0,233000.0,Toronto,ON,Automatic,5500.0,13.0,169.0,0.12,0.0144,233.0,54289.0,3592.7841014825026,6778.855507969376,10485.851845845864,False,False
97,28595936,2021 Subaru Outback Touring | Sunroof | Heated Steering Wheel,2021.0,71017.0,Prince George,BC,Automatic,43390.0,2.0,4.0,0.23,0.0529,71.017,5043.414288999999,33489.01409879176,37392.53274715555,40945.407188539524,False,True
98,28783323,2022 Subaru Outback Wilderness CVT | Available Now !!,2022.0,5250.0,Toronto,ON,CVT,45995.0,1.0,1.0,0.24,0.0576,5.25,27.5625,38833.76498948147,45693.31416222924,49654.71881724275,False,False
99,28994802,"2018 Subaru Outback TOURING 3.6R: AWD, SUNROOF, POWER LIFTGATE, HEATED SEATS!",2018.0,104527.0,Spruce Grove,AB,Automatic,27929.0,5.0,25.0,0.2,0.04000000000000001,104.527,10925.893729,23425.838540744546,27061.33668785105,31157.370097565014,False,False
100,28730332,2009 Subaru Outback PZCV,2009.0,325087.0,Carignan,QC,Automatic,4850.0,14.0,196.0,0.11,0.0121,325.087,105681.557569,-1307.1442269175022,3200.802445087538,6258.863708630823,False,False
101,28505478,2010 Subaru Outback 3.6R Limited,2010.0,190300.0,Quebec,QC,Automatic,8950.0,13.0,169.0,0.12,0.0144,190.3,36214.090000000004,5253.001530986963,8634.444709797812,12675.131539762297,False,False
102,28976087,2023 Subaru Outback 2.5L Convenience,2023.0,21088.0,Vaughan,ON,Automatic,39958.0,0.0,0.0,0.25,0.0625,21.088,444.70374400000003,41980.07173946198,47532.353469246096,50880.483151886394,True,False
103,28548972,2023 Subaru Outback Onyx,2023.0,9969.0,Newmarket,ON,Automatic,42988.0,0.0,0.0,0.25,0.0625,9.969,99.38096099999999,42296.42524722918,48478.85651634591,51965.755813970565,False,False
104,28985003,"2012 Subaru Outback Comes with Cruise control,Bluetooth,Alloy wheels,and much more.",2012.0,287310.0,Scarborough,ON,Automatic,5990.0,11.0,121.0,0.14,0.019600000000000003,287.31,82547.0361,3921.272961488692,7298.950163568508,10684.608362092746,False,False
105,28957957,2021 Subaru Outback LIMITED XT AWD ** GARANTIE 10 ANS,2021.0,24915.0,Shawinigan,QC,Automatic,40978.0,2.0,4.0,0.23,0.0529,24.915,620.757225,34880.21467150436,40999.23473429605,45091.9051073379,False,False
106,28665409,2021 Subaru Outback Premier XT,2021.0,84663.0,Newmarket,ON,Automatic,38988.0,2.0,4.0,0.23,0.0529,84.663,7167.823568999999,33055.54593496198,36411.57646649532,39814.37161504167,False,False
107,28983669,2019 Subaru Outback Touring,2019.0,117395.0,Ottawa,ON,Automatic,26995.0,4.0,16.0,0.21,0.04409999999999999,117.395,13781.586024999999,25787.67349110596,28714.245453941272,32415.453068474046,False,False
108,28763761,2020 Subaru Outback 2.5i Touring CVT >>No accident<<,2020.0,40366.0,Thornhill,ON,CVT,35585.0,3.0,9.0,0.22,0.0484,40.366,1629.4139559999999,31232.453385774457,36898.85927170057,41144.06652304332,False,False
109,28805896,2011 Subaru Outback /2.5i Limited/Pwr Moon/factory remote starters/,2011.0,202730.0,Calgary,AB,Automatic,13900.0,12.0,144.0,0.13,0.016900000000000002,202.73,41099.4529,5969.605910629027,9126.097397036152,13104.287545590429,False,True
110,28931775,2017 Subaru Outback 2.5i Touring,2017.0,224000.0,Hanwell,NB,Manual,14995.0,6.0,36.0,0.19,0.0361,224.0,50176.0,16488.84103793862,18356.196212227675,21609.516198042536,True,False
111,28974548,"2017 Subaru Outback 3.6 PREMIER W/TECH PKG; SUNROOF, AWD, HEATED SEATS/WHEEL, LEATHER, NAV, HARMON/KARDON, BACKUP CAMERA, BLIND SPOT, SMART KEY, APP",2017.0,106475.0,Langley,BC,Automatic,31997.0,6.0,36.0,0.19,0.0361,106.475,11336.925624999998,20768.260633086313,24622.3148910713,28923.828277617627,False,True
112,28873133,2011 Subaru Outback 2.5i Limited cuir toit etat impeccble docassion,2011.0,179990.0,Montreal,QC,Automatic,10900.0,12.0,144.0,0.13,0.016900000000000002,179.99,32396.400100000003,6829.223117712048,10212.325356115762,14379.19963638681,False,False
113,28860115,2017 Subaru Outback 5dr Wgn CVT 2.5i Limited w-Tech Pkg >Low mileage<,2017.0,55259.0,Thornhill,ON,CVT,24985.0,6.0,36.0,0.19,0.0361,55.259,3053.557081,22403.392268807474,28271.08978582693,33132.19082448819,False,False
114,28672972,2009 Subaru Outback 2.5i w/Touring Pkg,2009.0,306100.0,Aurora,ON,Automatic,5495.0,14.0,196.0,0.11,0.0121,306.1,93697.21000000002,-463.9603999875544,3606.5992984558397,6766.089086297485,False,False
115,28308436,2019 Subaru Outback | CLEAN CARFAX | APPLE CARPLAY | ROOF RAILS | CARGO SHADE |,2019.0,103508.0,Winnipeg,MB,Automatic,29822.0,4.0,16.0,0.21,0.04409999999999999,103.508,10713.906063999999,26252.880121101753,29616.3072291266,33459.47095924016,False,False
116,28955321,2021 Subaru Outback Touring,2021.0,12829.0,Calgary,AB,Automatic,45990.0,2.0,4.0,0.23,0.0529,12.829,164.58324100000002,35226.22979084848,42019.467995660416,46262.01521055144,False,False
117,28792527,2018 Subaru Outback 3.6R Touring TOIT.OUVRANT+BLUETOOTH+MAGS,2018.0,119017.0,Boisbriand,QC,Automatic,26317.0,5.0,25.0,0.2,0.04000000000000001,119.017,14165.046289,22939.414241642447,26124.170933757978,30072.539412842252,False,False
118,28996133,2013 Subaru Outback 2.5i LIMITED NAVI *1 OWNER*FREE ACCIDENT* CAMERA BLUETOOTH LEATHER HEATED SEATS CRUISE ALLOYS,2013.0,202790.0,Milton,ON,Automatic,11995.0,10.0,100.0,0.15,0.0225,202.79,41123.7841,8948.343943235195,11797.798915267318,15740.280742007992,False,False
119,28938581,2021 Subaru Outback TOURING AUTO|TOIT|CAM,2021.0,11688.0,Saint-Léonard,QC,Automatic,36945.0,2.0,4.0,0.23,0.0529,11.688,136.60934400000002,35258.49467266736,42117.38814459182,46374.2642611533,False,False
120,28695991,2015 Subaru Outback LIMITED W/TECH PKG--ONE OWNER/ACCIDENT FREE--ONLY 52880 KMS!--CERTIFIED!,2015.0,52880.0,Edmonton,AB,Automatic,29950.0,8.0,64.0,0.17,0.028900000000000006,52.88,2796.2944,17891.548232352827,24364.09907895449,29590.494942629666,False,True
121,28837299,2018 Subaru Outback 2.5i Touring,2018.0,101388.0,Vaughan,ON,Automatic,26888.0,5.0,25.0,0.2,0.04000000000000001,101.388,10279.526544,23529.74231958049,27270.23548692978,31398.91609532276,False,False
122,28827033,2019 Subaru Outback Limited 3.6R Sunroof Nav Harman Kardon Heated Seats,2019.0,72339.0,Toronto,ON,Automatic,33998.0,4.0,16.0,0.21,0.04409999999999999,72.339,5232.930921,27259.68366088009,31790.146477481183,35968.631331389195,False,False
123,28415480,2018 Subaru Outback 2.5i Limited,2018.0,156000.0,Toronto,ON,Automatic,17995.0,5.0,25.0,0.2,0.04000000000000001,156.0,24336.0,21647.292155427498,23934.455912153946,27528.58061081744,True,False
124,28724980,2019 Subaru Outback Touring | Heated Seats | Sunroof,2019.0,56754.0,Grande Prairie,AB,Automatic,34652.0,4.0,16.0,0.21,0.04409999999999999,56.754,3221.0165159999997,27743.72720049668,32954.50745867943,37309.32550661031,False,False
125,28734965,2013 Subaru Outback 3.6R Limited Package,2013.0,156712.0,North York,ON,Automatic,14990.0,10.0,100.0,0.15,0.0225,156.712,24558.650943999997,10661.737980400183,14112.46986501661,18450.00731785596,False,False
126,28801311,"2023 Subaru Outback Touring - Sunroof, Navigation, Backup Camera.",2023.0,0.0,Edmonton,AB,Automatic,42402.0,0.0,0.0,0.25,0.0625,0.0,0.0,42574.46968808849,49349.798575263994,52963.61561525187,True,False
127,28800098,"2013 Subaru Outback Premium,Awd,Bluetooth,Cruise Ctrl,Alloy*Certified*No Accidents*",2013.0,154399.0,Mississauga,ON,Automatic,14988.0,10.0,100.0,0.15,0.0225,154.399,23839.051201000002,10744.769997014264,14240.550817390438,18599.25043345562,False,False
128,28792524,2022 Subaru Outback Limited XT EyeSight NAVI+CUIR+TOIT.OUVRANT,2022.0,13083.0,Boisbriand,QC,Automatic,44941.0,1.0,1.0,0.24,0.0576,13.083,171.16488900000002,38613.55353862701,45015.94357791236,48878.40370962334,False,False
129,28727272,2019 Subaru Outback 2.5i Limited,2019.0,68478.0,Mississauga,ON,Automatic,32850.0,4.0,16.0,0.21,0.04409999999999999,68.478,4689.236483999999,27380.803328910763,32073.79448590405,36295.42537683024,False,False
130,28915675,2019 Subaru Outback 2.5i Premier w-EyeSight Pkg,2019.0,88004.0,Ottawa,ON,Automatic,29998.0,4.0,16.0,0.21,0.04409999999999999,88.004,7744.704016000001,26760.13930362408,30671.812121356917,34678.88149771428,False,False
131,28862890,2011 Subaru Outback 2.5i Prem,2011.0,188877.0,Beauharnois,QC,Automatic,9994.0,12.0,144.0,0.13,0.016900000000000002,188.877,35674.521129,6496.550266899489,9774.739249535749,13866.4096614757,False,False
132,28903119,2020 Subaru Outback LIMITED 2.5L CUIR TOIT NAVI AWD,2020.0,123125.0,Cowansville,QC,Automatic,30984.0,3.0,9.0,0.22,0.0484,123.125,15159.765625,28586.407763500967,31018.31729717997,34361.02665966825,False,False
133,27437302,2018 Subaru Outback 2.5I W/LIMITED &amp; TECH PKG,2018.0,147370.0,Red Deer,AB,Automatic,29985.0,5.0,25.0,0.2,0.04000000000000001,147.37,21717.9169,21955.315406657617,24419.433606265662,28093.310766132654,False,True
134,27430880,2011 Subaru Outback 2.5i LIMITED AWD BLUETOOTH PWR HEAT LEATHER SUNROOF PARK ASSIST...MINT,2011.0,211000.0,Toronto,ON,Automatic,11500.0,12.0,144.0,0.13,0.016900000000000002,211.0,44521.0,5650.16464507574,8758.30524519673,12670.92588389307,False,False
135,28838408,2018 Subaru Outback 3.6R Touring,2018.0,114335.0,Saint-Jean-sur-Richelieu,QC,Automatic,25193.0,5.0,25.0,0.2,0.04000000000000001,114.335,13072.492224999998,23097.80836142358,26422.10911775946,30417.644779341193,False,False
136,28054326,2018 Subaru Outback LIMITED AWD *CUIR* NAV TOIT SIÈGES CHAUFF ALERTES,2018.0,103876.0,Saint-Jérôme,QC,Automatic,25495.0,5.0,25.0,0.2,0.04000000000000001,103.876,10790.223376000002,23447.430303698173,27104.488334191363,31207.27320964729,False,False
137,28884845,2019 Subaru Outback 2.5i Touring CVT,2019.0,81500.0,Edmonton,AB,CVT,34999.0,4.0,16.0,0.21,0.04409999999999999,81.5,6642.25,26969.13093386027,31129.807251586673,35207.33842487857,False,False
138,28622490,2011 Subaru Outback ***3.6R+LIMITED+CUIR+AUBAINE***,2011.0,359800.0,Longueuil,QC,Automatic,5249.0,12.0,144.0,0.13,0.016900000000000002,359.8,129456.04000000001,-718.8994389897416,4623.550380196277,7634.400214980531,False,False
139,28942155,2019 Subaru Outback 2.5i CVT,2019.0,101631.0,Edmonton,AB,CVT,31999.0,4.0,16.0,0.21,0.04409999999999999,101.631,10328.860161,26314.971814250104,29741.37532309317,33604.07813449963,False,False
140,28973098,2023 Subaru Outback Touring,2023.0,0.0,Lethbridge,AB,Automatic,39790.0,0.0,0.0,0.25,0.0625,0.0,0.0,42574.46968808849,49349.798575263994,52963.61561525187,True,False
141,28947116,2016 Subaru Outback 2.5i Limited w-Tech NAVI LEATHER SUNROOF NO CLAIMS,2016.0,107800.0,Winnipeg,MB,Automatic,26991.0,7.0,49.0,0.18,0.0324,107.8,11620.84,18331.694021674048,22401.827444128936,26877.49440771912,False,True
142,28997492,2021 Subaru Outback Touring,2021.0,69644.0,Okotoks,AB,Automatic,39499.0,2.0,4.0,0.23,0.0529,69.644,4850.286736000001,33532.07944860414,37493.422818785664,41061.642856014725,False,False
143,28606547,2017 Subaru Outback 3.6R Limited w/Tech Pkg| No Accident| R.Cam| Sunroof| AWD,2017.0,102980.0,Barrie,ON,Automatic,28995.0,6.0,36.0,0.19,0.0361,102.98,10604.8804,20884.27730569261,24853.590979604207,29191.306980527344,False,False
144,28873236,2018 Subaru Outback Limited,2018.0,62561.0,Laval,QC,Automatic,29999.0,5.0,25.0,0.2,0.04000000000000001,62.561,3913.878721,24771.627117642653,30027.246381325986,34579.12906072987,False,False
145,28866008,2022 Subaru Outback Wilderness,2022.0,23125.0,Petawawa,ON,Automatic,45888.0,1.0,1.0,0.24,0.0576,23.125,534.765625,38326.46706776373,44166.61492611153,47904.362110953916,False,False
146,28980264,2013 Subaru Outback 5dr Wgn CVT 2.5i w/Limited Pkg,2013.0,233000.0,Hamilton,ON,CVT,12995.0,10.0,100.0,0.15,0.0225,233.0,54289.0,7763.717187679373,10525.063854131804,14235.949778954651,False,False
147,28869328,2019 Subaru Outback Touring,2019.0,55242.0,Saint-Jean-sur-Richelieu,QC,Automatic,27790.0,4.0,16.0,0.21,0.04409999999999999,55.242,3051.678564,27789.999999999996,33070.215670040976,37442.44841053095,False,False
148,28484727,2019 Subaru Outback 2.5i AWD | HEATED SEATS | CARPLAY | BACKUP CAM,2019.0,72030.0,Waterloo,ON,Automatic,26973.0,4.0,16.0,0.21,0.04409999999999999,72.03,5188.3209,27269.40618197812,31812.730538063734,35994.65536059901,True,False
149,28839081,2020 Subaru Outback LIMITED I NAVIGATION I HARMON KARDON SOUND,2020.0,66680.0,London,ON,Automatic,35986.0,3.0,9.0,0.22,0.0484,66.68,4446.222400000001,30430.610868756514,34871.30139527214,38811.88375988807,False,False
150,28726106,2020 Subaru Outback Premier Eyesight,2020.0,45698.0,Montreal,QC,Automatic,34800.0,3.0,9.0,0.22,0.0484,45.698,2088.307204,31072.950887231134,36476.130952081934,40658.28139089363,False,False
151,28608822,2005 Subaru Outback 5dr Wgn Outback 2.5i,2005.0,232265.0,Schomberg,ON,Automatic,5990.0,18.0,324.0,0.07,0.004900000000000001,232.265,53947.030224999995,679.0359537498007,4102.838781207771,7052.333351391804,False,False
152,28983625,2016 Subaru Outback * NO ACCIDENTS * CLEAN CARFAX *,2016.0,89688.0,Airdrie,AB,Automatic,27195.0,7.0,49.0,0.18,0.0324,89.688,8043.937344000001,18927.159555778955,23623.385555795092,28289.24203976516,False,False
153,29005090,"2012 Subaru Outback TOURING ~AUTOMATIC, FULLY CERTIFIED WITH WARRANTY!",2012.0,203312.0,Toronto,ON,Automatic,9990.0,11.0,121.0,0.14,0.019600000000000003,203.312,41335.76934400001,7337.555278897387,10348.474873096922,14323.29388415721,False,False
154,27234396,2017 Subaru Outback 5dr Wgn CVT 3.6R Premier w-Tech Pkg,2017.0,128729.0,Toronto,ON,CVT,21950.0,6.0,36.0,0.19,0.0361,128.729,16571.155441000003,20014.302172215102,23210.564065115774,27288.37749531896,False,False
155,28527911,2013 Subaru Outback LIMITED AWD *CUIR* NAV TOIT SIÈGES CHAUFFANTS,2013.0,145752.0,Mirabel,QC,Automatic,14975.0,10.0,100.0,0.15,0.0225,145.752,21243.645504000004,11052.659917705256,14729.440766413245,19168.38103302064,False,False
156,28740842,2013 Subaru Outback 5dr Wgn CVT 2.5i w/Limited Pkg Leather/Navigation/Camera!,2013.0,168227.0,Scarborough,ON,CVT,15995.0,10.0,100.0,0.15,0.0225,168.227,28300.323529,10244.139042578186,13491.748942349048,17725.827037100964,False,False
157,28873084,2022 Subaru Outback Premier,2022.0,17299.0,Welland,ON,Automatic,47990.0,1.0,1.0,0.24,0.0576,17.299,299.255401,38493.67719658647,44656.7549584715,48466.563855691085,False,False
158,28793943,2020 Subaru Outback Symmetrical AWD,2020.0,30272.0,Halifax,NS,Automatic,39990.0,3.0,9.0,0.22,0.0484,30.272,916.3939839999999,31530.267113787995,37715.66677687484,42082.09890573285,False,False
