,vip,title,year,kms,city,province,transmission,price,age,age_sq,year_norm,year_norm_sq,kms_norm,kms_norm_sq,10th Quantile,50th Quantile,90th Quantile,cheap,expensive
284,29154607,2016 Mitsubishi RVR SE,2016.0,195000.0,Swift Current,SK,Automatic,13750.0,7.0,49.0,0.05,0.0025000000000000005,195.0,38025.0,11401.74202655665,14712.915378770893,17587.97983547213,False,False
285,28384854,2018 Mitsubishi RVR SE,2018.0,210000.0,-,NS,Automatic,14500.0,5.0,25.0,0.07,0.004900000000000001,210.0,44100.0,14214.874790652932,17206.124386114778,20617.127623580967,False,False
286,28346742,2020 Mitsubishi RVR,2020.0,42000.0,-,MB,,21900.0,3.0,9.0,0.09,0.0081,42.0,1764.0,22404.604953960894,26891.26421224957,30657.237807402482,True,False
287,29031546,2018 Mitsubishi RVR ES,2018.0,64694.0,Halifax,NS,Automatic,21495.0,5.0,25.0,0.07,0.004900000000000001,64.694,4185.313636000001,18466.03506517267,22984.83764328678,25880.63194015213,False,False
288,28844839,2011 Mitsubishi RVR,2011.0,161581.0,-,AB,,11000.0,12.0,144.0,0.0,0.0,161.581,26108.419560999995,5813.238987603003,8443.930520277416,11542.139683840833,False,False
289,28321091,2017 Mitsubishi RVR,2017.0,142500.0,Edmonton,AB,Automatic,17000.0,6.0,36.0,0.06,0.0036,142.5,20306.25,15551.157674019694,18695.75133074905,21230.515526169864,False,False
290,28433933,2017 Mitsubishi RVR,2017.0,99000.0,-,ON,Automatic,19900.0,6.0,36.0,0.06,0.0036,99.0,9801.0,16470.089005658723,20304.499877335737,22805.419057415456,False,False
291,28998856,2014 Mitsubishi RVR SE,2014.0,152000.0,-,AB,,14888.0,9.0,81.0,0.03,0.0009,152.0,23104.0,10168.44144378637,13500.297414667319,15956.854587743903,False,False
292,25268640,2019 Mitsubishi RVR EXCELLENT CONDITION! LOADED! WE FINANCE ALL CREDIT,2019.0,93593.0,London,ON,Automatic,27995.0,4.0,16.0,0.08,0.0064,93.593,8759.649649,20489.24245633247,23771.16122298252,26766.194265904902,False,True
293,29248687,2014 Mitsubishi RVR AWD,2014.0,207000.0,-,ON,,13000.0,9.0,81.0,0.03,0.0009,207.0,42849.0,7423.414184819998,10923.738856752188,13961.916339532396,False,False
294,28954284,2014 Mitsubishi RVR AWD 4dr CVT SE,2014.0,134416.0,Toronto,ON,CVT,15777.0,9.0,81.0,0.03,0.0009,134.416,18067.661056,10733.384041207923,14216.903387171835,16593.92751700738,False,False
295,28924225,2011 Mitsubishi RVR,2011.0,182000.0,-,AB,,9000.0,12.0,144.0,0.0,0.0,182.0,33124.0,4871.263651081401,7513.80142227449,10801.689118134309,False,False
296,28849505,2014 Mitsubishi RVR GT,2014.0,132638.0,Saint John,NB,Automatic,15895.0,9.0,81.0,0.03,0.0009,132.638,17592.839044,10782.074545272284,14286.47281386927,16658.325314922455,False,False
297,29338930,2013 Mitsubishi RVR Chrome,2013.0,174000.0,-,NB,,12500.0,10.0,100.0,0.02,0.0004,174.0,30276.0,7800.957918692224,10965.067177020494,13707.701831900038,False,False
298,29477602,2021 Mitsubishi RVR GT black,2021.0,17700.0,-,ON,,32000.0,2.0,4.0,0.1,0.010000000000000002,17.7,313.28999999999996,24119.181706600313,29107.36548850844,33656.51914279848,False,False
299,28929034,2019 Mitsubishi RVR SE AWD MAGS TOUT EQUIPÉ SIEGES CHAUFFANT,2019.0,74128.0,Saint-Georges,QC,Automatic,23749.0,4.0,16.0,0.08,0.0064,74.128,5494.960384,20548.625179515686,24370.472728075816,27470.1003619591,False,False
300,28214857,2020 Mitsubishi RVR GT | Backup Cam | Remote Start |,2020.0,120644.0,Edmonton,AB,Automatic,28779.0,3.0,9.0,0.09,0.0081,120.644,14554.974736000002,22262.495378954536,24503.39753100124,27813.48932033607,False,True
301,29239690,2023 Mitsubishi RVR ES AWC,2023.0,0.0,Kentville,NS,Automatic,28948.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
302,28600662,2021 Mitsubishi RVR ES,2021.0,65559.0,Calgary,AB,Automatic,26498.0,2.0,4.0,0.1,0.010000000000000002,65.559,4297.982481,24963.436199484506,27973.162753179262,31928.112990432903,False,False
303,29200090,2022 Mitsubishi RVR,2022.0,22000.0,-,NB,,27500.0,1.0,1.0,0.11,0.0121,22.0,484.0,26643.85676482444,30726.994183550873,35719.13329704836,False,False
304,25075909,2020 Mitsubishi RVR FWD H-SEATS LOW KM MINT! WE FINANCE ALL CREDIT!,2020.0,26405.0,London,ON,Automatic,31495.0,3.0,9.0,0.09,0.0081,26.405,697.2240250000001,22072.75374466243,27241.4013983265,31220.31224123328,False,True
305,26734926,"2019 Mitsubishi RVR LIMITED AWD 2.4 LITRES, MAGS 18', CAMÉRA",2019.0,40375.0,Notre-Dame-des-Pins,QC,Automatic,22995.0,4.0,16.0,0.08,0.0064,40.375,1630.140625,20211.553845400667,25258.908554593996,28689.675367152806,False,False
306,28745172,2021 Mitsubishi RVR ES,2021.0,81850.0,St-Jean-sur-Richelieu,QC,Automatic,25495.0,2.0,4.0,0.1,0.010000000000000002,81.85,6699.422499999999,24994.799914800322,27499.3544816865,31339.175639602276,False,False
307,28926835,2018 Mitsubishi RVR SE,2018.0,76199.0,Gatineau,QC,Automatic,20000.0,5.0,25.0,0.07,0.004900000000000001,76.199,5806.287601,18506.549734144017,22656.51887212146,25464.756388958394,False,False
308,29059611,2021 Mitsubishi RVR SE AWC 2.4L CAMERA SIEGE CHAUFFANT ET ++,2021.0,56967.0,Farnham,QC,Automatic,25999.0,2.0,4.0,0.1,0.010000000000000002,56.967,3245.2390889999997,24894.52006511375,28205.105451735315,32238.60135281241,False,False
309,28629885,2016 Mitsubishi RVR Limited Edition | 4WD | ONE OWNER | BT | CAMERA,2016.0,100425.0,Burlington,ON,Automatic,19488.0,7.0,49.0,0.05,0.0025000000000000005,100.425,10085.180624999999,14648.99462372494,18638.683629496343,21014.942173203897,False,False
310,28487530,2022 Mitsubishi RVR SE AWC,2022.0,27788.0,Carleton Place,ON,Automatic,28995.0,1.0,1.0,0.11,0.0121,27.788,772.172944,26793.419029586996,30606.088403689246,35510.212638059544,False,False
311,27745345,2020 Mitsubishi RVR SE AWC,2020.0,76025.0,Brossard,QC,Automatic,23740.0,3.0,9.0,0.09,0.0081,76.025,5779.800625000001,22715.0355864235,25985.608988626867,29427.76654845483,False,False
312,29175513,2012 Mitsubishi RVR SE,2012.0,206225.0,Quebec,QC,Automatic,7850.0,11.0,121.0,0.01,0.0001,206.225,42528.750625,4697.189430378858,7850.0,11182.644958023015,False,False
313,29473548,2019 Mitsubishi RVR SE AWC Backup Camera Heated Seats AC Bluetooth,2019.0,88000.0,Calgary,AB,Automatic,27888.0,4.0,16.0,0.08,0.0064,88.0,7744.0,20525.312028367647,23949.878274381168,26968.496191532788,False,True
314,28981213,2021 Mitsubishi RVR $106/WK+TX! NEW TIRES! 4WD! HEATED SEATS! CARPLAY!,2021.0,65059.0,Truro,NS,Automatic,27987.0,2.0,4.0,0.1,0.010000000000000002,65.059,4232.673481,24960.416891364774,27986.99999999995,31946.183751795405,False,False
315,29113266,2021 Mitsubishi RVR ES,2021.0,26000.0,-,BC,,28000.0,2.0,4.0,0.1,0.010000000000000002,26.0,676.0,24346.03295704398,28938.228317820463,33356.95541014289,False,False
316,28167794,2018 Mitsubishi RVR SE LTD AWC,2018.0,33300.0,Saint-Jean-Sur-Richelieu,QC,Automatic,23997.0,5.0,25.0,0.07,0.004900000000000001,33.3,1108.8899999999999,18025.554431724195,23767.672171613936,27014.675542107958,False,False
317,28370656,"2020 Mitsubishi RVR SE $ 189B/W /w Backup Camera, Heated Seats. DRIVE HOME TODAY!",2020.0,120916.0,Burnaby,BC,Automatic,27988.0,3.0,9.0,0.09,0.0081,120.916,14620.679055999999,22256.745419509483,24493.336859726394,27803.64163838538,False,True
318,29348764,2022 Mitsubishi RVR GT,2022.0,19821.0,Lethbridge,AB,Automatic,33899.0,1.0,1.0,0.11,0.0121,19.821,392.8720410000001,26583.298461749157,30771.054076955552,35797.77546782027,False,False
319,29203763,2019 Mitsubishi RVR SE All Wheel Control Back Up Camera,2019.0,57762.0,Saint John,NB,Automatic,22999.0,4.0,16.0,0.08,0.0064,57.762,3336.448644,20454.896995321695,24825.141065862015,28061.60438013492,False,False
320,29265356,2022 Mitsubishi RVR ES,2022.0,73288.0,Edmonton,AB,Automatic,31095.0,1.0,1.0,0.11,0.0121,73.288,5371.1309439999995,27397.46380647558,29459.73747272333,33866.53896110804,False,False
321,28653269,2023 Mitsubishi RVR ES | FWD | HEATED SEATS | AUTO LED,2023.0,0.0,Surrey,BC,Automatic,26998.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,True,False
322,29246172,2022 Mitsubishi RVR SE,2022.0,11240.0,La Sarre,QC,Automatic,34444.0,1.0,1.0,0.11,0.0121,11.24,126.33760000000001,26322.198086424833,30936.81294438386,36107.41928303558,False,False
323,26157846,2021 Mitsubishi RVR ES AWD AUTO A/C SIÈGES CAMERA BLUETOOTH 34 470 KM,2021.0,34470.0,Lévis,QC,Automatic,27995.0,2.0,4.0,0.1,0.010000000000000002,34.47,1188.1808999999998,24542.733643483738,28753.70287442795,33051.175130564516,False,False
324,27901445,2018 Mitsubishi RVR SE Anniversary Edition,2018.0,101988.0,Lethbridge,AB,Automatic,24900.0,5.0,25.0,0.07,0.004900000000000001,101.988,10401.552144,18361.75309539673,21839.838565936843,24532.003923354678,False,True
325,28962768,2018 Mitsubishi RVR SE,2018.0,83900.0,Lévis,QC,Automatic,22995.0,5.0,25.0,0.07,0.004900000000000001,83.9,7039.210000000001,18497.435343876117,22424.3388005515,25186.30120892534,False,False
326,29258631,2021 Mitsubishi RVR SE ANGLES MORTS CAMERA SIEGES CHAUFFANTS,2021.0,72085.0,Saint Jean Sur Richelieu,QC,Automatic,22911.0,2.0,4.0,0.1,0.010000000000000002,72.085,5196.247224999999,24991.611630024552,27788.7098886305,31692.227296938254,True,False
327,28276582,2021 Mitsubishi RVR SE Back Up Camera | Heated Seats,2021.0,72837.0,Winnipeg,MB,Automatic,27892.0,2.0,4.0,0.1,0.010000000000000002,72.837,5305.228569000001,24993.517554210997,27766.995682469806,31665.042745101753,False,False
328,29297656,2023 Mitsubishi RVR SEL AWC,2023.0,0.0,Kentville,NS,Automatic,33198.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
329,28957730,2021 Mitsubishi RVR SE FWD,2021.0,7856.0,Kelowna,BC,Automatic,29999.0,2.0,4.0,0.1,0.010000000000000002,7.856,61.716736,23806.375534125218,29292.9724810991,34011.707215736446,False,False
330,29099021,"2017 Mitsubishi RVR GT, PREMIUM, BOSE SUB, LEATHER, PANO ROOF!",2017.0,79770.0,Kelowna,BC,Automatic,25990.0,6.0,36.0,0.06,0.0036,79.77,6363.2528999999995,16580.805498313835,20914.412372298313,23500.947949271824,False,True
331,28773018,2020 Mitsubishi RVR ES,2020.0,53290.0,Quebec,QC,Automatic,24980.0,3.0,9.0,0.09,0.0081,53.29,2839.8241,22570.490537278907,26612.30177497278,30249.42719454203,False,False
332,29111689,2014 Mitsubishi RVR,2014.0,250.0,-,NB,,8900.0,9.0,81.0,0.03,0.0009,0.25,0.0625,10056.254715868938,17975.47154935816,21443.20039601329,True,False
333,29175123,2019 Mitsubishi RVR SE-BACK-UP CAMERA - BLUETOOTH,2019.0,76547.0,Calgary,AB,Automatic,25688.0,4.0,16.0,0.08,0.0064,76.547,5859.443208999999,20551.346855337608,24299.45518834469,27382.646383678235,False,False
334,28653245,2023 Mitsubishi RVR ES | FWD | HEATED SEATS | AUTO LED,2023.0,0.0,Surrey,BC,Automatic,27148.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,True,False
335,29454711,2014 Mitsubishi RVR AWD 4dr CVT SE,2014.0,190000.0,"RIMOUSKI,",QC,CVT,10495.0,9.0,81.0,0.03,0.0009,190.0,36100.0,8430.131917474762,11774.359564090959,14578.901564842854,False,False
336,29256844,2023 Mitsubishi RVR LE,2023.0,0.0,Calgary,AB,Automatic,38718.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
337,29180931,2018 Mitsubishi RVR SE,2018.0,96169.0,Charlottetown,PE,Automatic,22995.0,5.0,25.0,0.07,0.004900000000000001,96.169,9248.476561,18422.892429963536,22033.86847997871,24742.53529435446,False,False
338,29336833,2020 Mitsubishi RVR ES AWD - BALANCE DE GARANTIE -,2020.0,94788.0,St. Raymond,QC,Automatic,22995.0,3.0,9.0,0.09,0.0081,94.788,8984.764943999999,22643.58213069465,25403.0412798043,28749.213592517648,False,False
339,28253472,2021 Mitsubishi RVR SE Heated Seats | Bluetooth | Carplay,2021.0,69394.0,Winnipeg,MB,Automatic,28677.0,2.0,4.0,0.1,0.010000000000000002,69.394,4815.527236000001,24982.521627293452,27865.635471229387,31789.500781673945,False,False
340,29072880,2018 Mitsubishi RVR SE,2018.0,213088.0,Calgary,AB,Automatic,21214.0,5.0,25.0,0.07,0.004900000000000001,213.088,45406.495744,14012.272238470121,17044.848872864233,20505.00818685792,False,True
341,29430519,2013 Mitsubishi RVR GT,2013.0,171876.0,Montreal,QC,Automatic,11477.0,10.0,100.0,0.02,0.0004,171.876,29541.359376,7900.1370708986615,11062.22912457943,13784.726842632714,False,False
342,29297655,2023 Mitsubishi RVR SEL AWC,2023.0,0.0,Kentville,NS,Automatic,33498.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
343,28235901,2019 Mitsubishi RVR SE AWC,2019.0,60250.0,Fort Macleod,AB,Automatic,27777.0,4.0,16.0,0.08,0.0064,60.25,3630.0625,20477.604446055993,24758.919822302516,27971.702135742955,False,False
344,29301760,2020 Mitsubishi RVR ES,2020.0,85571.0,Quebec,QC,Automatic,23480.0,3.0,9.0,0.09,0.0081,85.571,7322.396041,22700.236775540354,25696.6037481067,29082.59113865044,False,False
345,29387391,2015 Mitsubishi RVR LIMITED EDITION AWD CVT 4 portes 148HP,2015.0,111299.0,Lévis,QC,CVT,17990.0,8.0,64.0,0.04,0.0016,111.299,12387.467401000002,12812.374261486733,16663.097375858633,18978.293680840445,False,False
346,28714438,2022 Mitsubishi RVR Other,2022.0,12110.0,Vancouver,BC,Automatic,28000.0,1.0,1.0,0.11,0.0121,12.11,146.6521,26350.31365538139,30920.570351325132,36076.02931325737,False,False
347,29115179,2019 Mitsubishi RVR SE AWC,2019.0,108320.0,Leduc,AB,Automatic,25995.0,4.0,16.0,0.08,0.0064,108.32,11733.222399999999,20320.957365989263,23275.457647671356,26233.34002382793,False,False
348,29265339,2019 Mitsubishi RVR SE,2019.0,80863.0,Edmonton,AB,Automatic,27485.0,4.0,16.0,0.08,0.0064,80.863,6538.824769,20549.081854048978,24170.304902372816,27226.59370864448,False,True
349,28653259,2023 Mitsubishi RVR ES | AWC | HTD SEATS | AUTO LED,2023.0,0.0,Surrey,BC,Automatic,29498.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
350,29301764,2017 Mitsubishi RVR GT,2017.0,56289.0,Quebec,QC,Automatic,24480.0,6.0,36.0,0.06,0.0036,56.289,3168.451521,16470.310966345165,21574.962259774533,24349.659813969694,False,True
351,29239689,2023 Mitsubishi RVR LE AWC,2023.0,0.0,Kentville,NS,Automatic,34998.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
352,28883911,2023 Mitsubishi RVR LE AWC,2023.0,0.0,Saint John,NB,Automatic,36437.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
353,28373447,"2020 Mitsubishi RVR SE AWC $189B/W /w Backup Camera, Heated Seats. DRIVE HOME TODAY!",2020.0,120916.0,Calgary,AB,Automatic,27988.0,3.0,9.0,0.09,0.0081,120.916,14620.679055999999,22256.745419509483,24493.336859726394,27803.64163838538,False,True
354,29053112,2023 Mitsubishi RVR GT,2023.0,0.0,Calgary,AB,Automatic,41118.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,True
355,28478725,2020 Mitsubishi RVR ES AWC,2020.0,85001.0,Saskatoon,SK,Automatic,26688.0,3.0,9.0,0.09,0.0081,85.001,7225.170001,22702.37380318006,25714.290004164086,29103.204778090156,False,False
356,28180173,2019 Mitsubishi RVR SE 4WD * Back Up Camera * Heated Cloth Seats * Cruise Control * Steering Wheel Controls * Hands Free Calling * Sport Mode * Keyl,2019.0,88688.0,Cambridge,ON,Automatic,22995.0,4.0,16.0,0.08,0.0064,88.688,7865.561344000001,20521.70178481152,23928.17741940567,26943.61277040356,False,False
357,29474206,2021 Mitsubishi RVR AWD SIEGES CHAUFFANTS CLIMATISATION MAGS CRUISE,2021.0,59624.0,Blainville,QC,Automatic,25991.0,2.0,4.0,0.1,0.010000000000000002,59.624,3555.021376,24919.694875372414,28134.703011737816,32142.59455502485,False,False
358,29312616,2018 Mitsubishi RVR FWD,2018.0,95582.0,Woodbridge,ON,,19990.0,5.0,25.0,0.07,0.004900000000000001,95.582,9135.918724,18428.13875814389,22053.125858375555,24763.77080760781,False,False
359,29013063,2016 Mitsubishi RVR EXCELLENT CONDITION MUST SEE WE FINANCE ALL CREDIT,2016.0,116680.0,London,ON,Automatic,21495.0,7.0,49.0,0.05,0.0025000000000000005,116.68,13614.222400000002,14402.753177452576,18070.81790811345,20426.660979633583,False,True
360,28714431,2022 Mitsubishi RVR Other,2022.0,12110.0,Kelowna,BC,Automatic,28000.0,1.0,1.0,0.11,0.0121,12.11,146.6521,26350.31365538139,30920.570351325132,36076.02931325737,False,False
361,28808968,2021 Mitsubishi RVR ES w/ Heated Seats / Back Up Cam,2021.0,82831.0,Calgary,AB,Automatic,28888.0,2.0,4.0,0.1,0.010000000000000002,82.831,6860.974561000001,24992.537713831498,27469.400640888118,31303.7017728406,False,False
362,29232583,2018 Mitsubishi RVR ES,2018.0,114418.0,Boischatel,QC,Manual,20800.0,5.0,25.0,0.07,0.004900000000000001,114.418,13091.478724000002,18175.583763138948,21406.327964337357,24082.157427336577,False,False
363,28745813,2023 Mitsubishi RVR ES,2023.0,0.0,Calgary,AB,Automatic,31418.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
364,28892134,2021 Mitsubishi RVR SE,2021.0,11893.0,Langley,BC,Automatic,27966.0,2.0,4.0,0.1,0.010000000000000002,11.893,141.44344900000002,23940.399517583344,29218.823475474826,33866.058819998,False,False
365,29183505,2023 Mitsubishi RVR SE AWC,2023.0,2067.0,Terrebonne,QC,Automatic,32498.0,0.0,0.0,0.12,0.0144,2.067,4.272489000000001,28525.575706563213,32823.678317528116,38751.90870766706,False,False
366,29181310,2021 Mitsubishi RVR SE | Remote Entry | Apple Carplay/Android Auto,2021.0,82359.0,Calgary,AB,Automatic,29890.0,2.0,4.0,0.1,0.010000000000000002,82.359,6783.004880999999,24993.685008126486,27483.832850679137,31320.76986596187,False,False
367,29308567,2019 Mitsubishi RVR SE AWC,2019.0,115885.0,Calgary,AB,Automatic,27888.0,4.0,16.0,0.08,0.0064,115.885,13429.333225,20193.19971282514,23006.66670179153,25959.526150041936,False,True
368,29403099,2021 Mitsubishi RVR ES,2021.0,73455.0,Scarborough,ON,Automatic,30400.0,2.0,4.0,0.1,0.010000000000000002,73.455,5395.637025,24994.87644719966,27749.079688323065,31642.701766804144,False,False
369,28653261,2023 Mitsubishi RVR SE |AWC|CarPlay|BSW|16'' Alloys| B/U CAM,2023.0,0.0,Surrey,BC,Automatic,32298.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
370,29437397,2020 Mitsubishi RVR ES TA,2020.0,55280.0,Rockland,ON,Automatic,27995.0,3.0,9.0,0.09,0.0081,55.28,3055.8784,22593.255851029076,26560.912758941857,30177.530554931873,False,False
371,29262187,2020 Mitsubishi RVR 4WD,2020.0,69387.0,Edmonton,AB,Automatic,28698.0,3.0,9.0,0.09,0.0081,69.387,4814.5557690000005,22699.00856549519,26177.556106720633,29667.729910510774,False,False
372,28653253,2023 Mitsubishi RVR GT,2023.0,0.0,Surrey,BC,Automatic,38948.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,True
373,29376265,2020 Mitsubishi RVR SE / AWC / 4X4 / NO ACCIDENTS,2020.0,72205.0,Cambridge,ON,Automatic,24995.0,3.0,9.0,0.09,0.0081,72.205,5213.562025,22708.449556192143,26096.97333949665,29565.86548536714,False,False
374,29169935,2021 Mitsubishi RVR ES AWC,2021.0,65000.0,Millbrook,NS,Automatic,30995.0,2.0,4.0,0.1,0.010000000000000002,65.0,4225.0,24960.052533439622,27988.630026462743,31948.316082850866,False,False
375,29464194,2016 Mitsubishi RVR SE w/ Back Up Cam / Heated Seats / Bluetooth,2016.0,163735.0,Calgary,AB,Automatic,17888.0,7.0,49.0,0.05,0.0025000000000000005,163.735,26809.150225000005,12960.135564625381,16176.876281346635,18722.006831471783,False,False
376,28905444,2021 Mitsubishi RVR SE AWC,2021.0,60354.0,Calgary,AB,Automatic,34888.0,2.0,4.0,0.1,0.010000000000000002,60.354,3642.605316,24926.00584600909,28115.15266594096,32116.215667476295,False,True
377,28850755,2018 Mitsubishi RVR SE Limited Edition,2018.0,82950.0,Boischatel,QC,Manual,24800.0,5.0,25.0,0.07,0.004900000000000001,82.95,6880.7025,18500.13084451623,22453.519065135406,25220.65526068076,False,False
378,29339051,2018 Mitsubishi RVR SE.. AWD,2018.0,162391.0,Whitby,ON,Automatic,18288.0,5.0,25.0,0.07,0.004900000000000001,162.391,26370.836880999996,16747.20062620355,19489.95934595455,22344.34556829341,False,False
379,28653262,2023 Mitsubishi RVR GT AWC *includes | All Weather Matts |Rear Bumper,2023.0,0.0,Surrey,BC,Automatic,38648.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
380,29007958,2021 Mitsubishi RVR ES,2021.0,64650.0,Saint John,NB,Automatic,27395.0,2.0,4.0,0.1,0.010000000000000002,64.65,4179.6225,24957.85601974766,27998.287657931553,31960.965422830963,False,False
381,26960168,2016 Mitsubishi RVR SE Limited Edition,2016.0,126404.0,Pembroke,ON,Automatic,20544.0,7.0,49.0,0.05,0.0025000000000000005,126.404,15977.971216,14193.561729741772,17709.90486516567,20074.59790907835,False,True
382,29440938,2020 Mitsubishi RVR ES FWD | APPLE CARPLAY | HEATED SEATS | BACKUP CAM,2020.0,51376.0,Waterloo,ON,Automatic,25850.0,3.0,9.0,0.09,0.0081,51.376,2639.493376,22546.76412613737,26661.100920573244,30318.573776793903,False,False
383,29094240,2021 Mitsubishi RVR ES,2021.0,85596.0,Edmonton,AB,Automatic,30290.0,2.0,4.0,0.1,0.010000000000000002,85.596,7326.675216000001,24983.6241919155,27384.104669197615,31203.71091755358,False,False
384,29463422,2012 Mitsubishi RVR RVR GT AWD + Bluetooth + Rockford + Toit Pano,2012.0,139326.0,St-Hubert,QC,Automatic,11988.0,11.0,121.0,0.01,0.0001,139.326,19411.734276,7815.67954326345,10908.455940183732,13608.666563291845,False,False
385,28909775,2011 Mitsubishi RVR,2011.0,208000.0,-,ON,,7500.0,12.0,144.0,0.0,0.0,208.0,43264.0,3376.163413878261,6228.130492510427,9858.168319429584,False,False
386,27340366,2016 Mitsubishi RVR ********TRACTION INTÉGRAL******IDEAL POUR HIVER*******VUS ÉCONOMIQUE*****,2016.0,163000.0,St. Eustache,QC,Automatic,17990.0,7.0,49.0,0.05,0.0025000000000000005,163.0,26569.0,12991.009550248129,16209.317684422771,18748.65295333053,False,False
387,28877177,2018 Mitsubishi RVR SE AWC NO Accidents,2018.0,78270.0,North York,ON,,24888.0,5.0,25.0,0.07,0.004900000000000001,78.27,6126.192899999999,18506.95499540458,22595.05838933428,25389.879160757857,False,False
388,28824317,2014 Mitsubishi RVR,2014.0,205000.0,-,NS,,12900.0,9.0,81.0,0.03,0.0009,205.0,42025.0,7549.200857471402,11026.330296640968,14034.519924023589,False,False
389,28919037,2014 Mitsubishi RVR,2014.0,205000.0,-,NS,,11900.0,9.0,81.0,0.03,0.0009,205.0,42025.0,7549.200857471402,11026.330296640968,14034.519924023589,False,False
390,28972219,2021 Mitsubishi RVR ES AWC,2021.0,81752.0,Edmonton,AB,Automatic,24995.0,2.0,4.0,0.1,0.010000000000000002,81.752,6683.389503999999,24994.999999999993,27502.337935624637,31342.719349957497,False,False
391,28957797,2021 Mitsubishi RVR ES AWC,2021.0,70050.0,Kelowna,BC,Automatic,28999.0,2.0,4.0,0.1,0.010000000000000002,70.05,4907.0025,24985.0645814017,27846.99496129832,31765.788644980963,False,False
392,28786428,2011 Mitsubishi RVR,2011.0,201000.0,-,ON,,7500.0,12.0,144.0,0.0,0.0,201.0,40401.0,3811.2722635208265,6585.437641273966,10112.268903971664,False,False
393,29094196,2021 Mitsubishi RVR ES | Heated Front Bucket Seats,2021.0,67281.0,Edmonton,AB,Automatic,32485.0,2.0,4.0,0.1,0.010000000000000002,67.281,4526.732961000001,24972.897347325918,27925.1860693649,31865.87510892613,False,True
394,29094155,2021 Mitsubishi RVR SE | Sunroof | Heated Seats,2021.0,71210.0,Edmonton,AB,Automatic,34043.0,2.0,4.0,0.1,0.010000000000000002,71.21,5070.864099999999,24989.045211035344,27813.85624420294,31723.857447316048,False,True
395,29310648,2021 Mitsubishi RVR Alberta Vehicle- Clean Carfax- No Accidents or Claims!!,2021.0,40242.0,Airdrie,AB,Automatic,30995.0,2.0,4.0,0.1,0.010000000000000002,40.242,1619.4185639999998,24656.639835434573,28621.054565994567,32842.75005879777,False,False
396,29382152,2014 Mitsubishi RVR,2014.0,232000.0,-,QC,,7990.0,9.0,81.0,0.03,0.0009,232.0,53824.0,5685.721699048139,9584.681509482849,13053.987066985963,False,False
397,29441635,2023 Mitsubishi RVR SE,2023.0,10959.0,Peterborough,ON,Automatic,31995.0,0.0,0.0,0.12,0.0144,10.959,120.09968099999999,28835.425292840595,32665.374250716097,38431.1338562842,False,False
398,28760544,2012 Mitsubishi RVR,2012.0,155514.0,-,ON,,12500.0,11.0,121.0,0.01,0.0001,155.514,24184.604196000004,7262.181066427966,10237.293884835173,13022.093407656914,False,False
399,28594023,2020 Mitsubishi RVR SE AWC / Heated Seats / Back up Camera,2020.0,75542.0,Calgary,AB,Automatic,30888.0,3.0,9.0,0.09,0.0081,75.542,5706.593764,22714.597696015742,25999.825177463877,29445.228667149084,False,True
400,28745816,2023 Mitsubishi RVR LE,2023.0,0.0,Calgary,AB,Automatic,37168.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
401,29387395,2023 Mitsubishi RVR ES,2023.0,85.0,Oshawa,ON,Automatic,27990.0,0.0,0.0,0.12,0.0144,0.085,0.007225000000000001,28451.23137038156,32857.15456471059,38823.39617950468,True,False
402,28885818,2021 Mitsubishi RVR SE AWC,2021.0,29613.0,-,ON,,27500.0,2.0,4.0,0.1,0.010000000000000002,29.613,876.929769,24434.23738606877,28860.989476767514,33226.530440729875,False,False
403,28653255,2023 Mitsubishi RVR LE | AWC |,2023.0,0.0,Surrey,BC,Automatic,34698.0,0.0,0.0,0.12,0.0144,0.0,0.0,28447.999999999996,32858.57547706862,38826.46188927402,False,False
